timestamp_hour,prev_pip,previous 9 number,prev 8 pip change,prev9 prices,pips_output
6,1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, 0, 0, -1, 1, -1, 1]","[1.1826, 1.18255, 1.1826, 1.18265, 1.1826, 1.18255, 1.1826, 1.18255, 1.1826]",1
6,-3,"[8, 3, 3, 7, 5, 7, 5, 7, 5]","[-1, 0, -1, 0, -1, 1, 0, 0]","[1.1828, 1.18275, 1.1827, 1.18265, 1.1826, 1.18255, 1.1826, 1.18265, 1.1826]",1
7,1,"[9, 2, 7, 2, 7, 7, 5, 7, 5]","[1, 1, -1, 1, 0, 1, -1, 1]","[1.1824, 1.18245, 1.1825, 1.18245, 1.1825, 1.18255, 1.1826, 1.18255, 1.1826]",0
7,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 1, 0, 0, 0, 0]","[1.1826, 1.18255, 1.1826, 1.18255, 1.1826, 1.18265, 1.1826, 1.18265, 1.1826]",5
7,-1,"[5, 7, 3, 7, 5, 7, 5, 7, 5]","[0, 1, -1, 0, 0, 0, 0, 0]","[1.1851, 1.18515, 1.1852, 1.18515, 1.1851, 1.18515, 1.1851, 1.18515, 1.1851]",2
9,1,"[7, 7, 7, 7, 7, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 1, 0, 0]","[1.1825, 1.18255, 1.1825, 1.18255, 1.1825, 1.18255, 1.1826, 1.18265, 1.1826]",0
9,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, -1, 1, 0, 0]","[1.1826, 1.18265, 1.1826, 1.18265, 1.1826, 1.18255, 1.1826, 1.18265, 1.1826]",1
10,-2,"[3, 7, 3, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 0, 0, 0, 0, 0]","[1.1827, 1.18265, 1.1827, 1.18265, 1.1826, 1.18265, 1.1826, 1.18265, 1.1826]",2
10,-2,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, -1, 1]","[1.1815, 1.18145, 1.1815, 1.18145, 1.1815, 1.18145, 1.1815, 1.18145, 1.1815]",2
12,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1826, 1.18265, 1.1826, 1.18265, 1.1826, 1.18265, 1.1826, 1.18265, 1.1826]",-2
12,4,"[7, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 1, 0, 0, 0, 0, -1, 1]","[1.1825, 1.18255, 1.1826, 1.18265, 1.1826, 1.18265, 1.1826, 1.18255, 1.1826]",4
12,4,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, -1, 1, 0, 0]","[1.1826, 1.18265, 1.1826, 1.18265, 1.1826, 1.18255, 1.1826, 1.18265, 1.1826]",4
12,-1,"[3, 7, 5, 7, 3, 7, 5, 7, 5]","[-1, 0, 0, 1, -1, 0, 0, 0]","[1.1827, 1.18265, 1.1826, 1.18265, 1.1827, 1.18265, 1.1826, 1.18265, 1.1826]",-3
12,-1,"[5, 7, 3, 7, 5, 7, 5, 7, 5]","[0, 1, -1, 0, 0, 0, -1, 1]","[1.1826, 1.18265, 1.1827, 1.18265, 1.1826, 1.18265, 1.1826, 1.18255, 1.1826]",-3
12,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 1, 0, 0, 0, 0]","[1.1826, 1.18255, 1.1826, 1.18255, 1.1826, 1.18265, 1.1826, 1.18265, 1.1826]",-2
12,1,"[7, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 1, -1, 1, -1, 1, -1, 1]","[1.1825, 1.18255, 1.1826, 1.18255, 1.1826, 1.18255, 1.1826, 1.18255, 1.1826]",0
12,2,"[9, 2, 9, 2, 7, 7, 5, 7, 5]","[1, -1, 1, 1, 0, 1, -1, 1]","[1.1824, 1.18245, 1.1824, 1.18245, 1.1825, 1.18255, 1.1826, 1.18255, 1.1826]",0
13,-4,"[8, 8, 8, 3, 3, 7, 5, 7, 5]","[0, 0, -1, 0, -1, 0, 0, 0]","[1.1828, 1.18285, 1.1828, 1.18275, 1.1827, 1.18265, 1.1826, 1.18265, 1.1826]",-1
13,-1,"[5, 7, 3, 7, 5, 7, 5, 7, 5]","[0, 1, -1, 0, 0, 0, -1, 1]","[1.1826, 1.18265, 1.1827, 1.18265, 1.1826, 1.18265, 1.1826, 1.18255, 1.1826]",1
14,1,"[7, 7, 5, 7, 7, 7, 5, 7, 5]","[0, 1, -1, 0, 0, 1, 0, 0]","[1.1825, 1.18255, 1.1826, 1.18255, 1.1825, 1.18255, 1.1826, 1.18265, 1.1826]",1
9,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, 0, 0]","[1.1826, 1.18255, 1.1826, 1.18255, 1.1826, 1.18255, 1.1826, 1.18265, 1.1826]",1
9,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, 0, 0, -1, 1, -1, 1]","[1.1826, 1.18255, 1.1826, 1.18265, 1.1826, 1.18255, 1.1826, 1.18255, 1.1826]",0
12,1,"[5, 9, 5, 9, 5, 9, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, 0, 0]","[1.1788, 1.17875, 1.1788, 1.17875, 1.1788, 1.17875, 1.1788, 1.17885, 1.1788]",0
13,-1,"[9, 2, 5, 7, 5, 2, 5, 7, 5]","[0, 1, 0, 0, -1, 1, 0, 0]","[1.1781, 1.17815, 1.1782, 1.17825, 1.1782, 1.17815, 1.1782, 1.17825, 1.1782]",0
13,-1,"[9, 2, 5, 2, 5, 2, 5, 7, 5]","[0, 1, -1, 1, -1, 1, 0, 0]","[1.1781, 1.17815, 1.1782, 1.17815, 1.1782, 1.17815, 1.1782, 1.17825, 1.1782]",1
13,1,"[1, 3, 5, 7, 5, 7, 5, 7, 5]","[0, -1, 0, 0, 0, 0, 0, 0]","[1.17795, 1.1779, 1.17785, 1.1778, 1.17785, 1.1778, 1.17785, 1.1778, 1.17785]",-1
13,1,"[5, 9, 5, 9, 5, 7, 5, 7, 5]","[-1, 1, -1, 1, 0, 0, 0, 0]","[1.1788, 1.17875, 1.1788, 1.17875, 1.1788, 1.17885, 1.1788, 1.17885, 1.1788]",-1
13,1,"[5, 9, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, 0, 0, 0, 0, 0, 0]","[1.1788, 1.17875, 1.1788, 1.17885, 1.1788, 1.17885, 1.1788, 1.17885, 1.1788]",1
13,-1,"[4, 5, 3, 7, 5, 7, 5, 7, 5]","[-1, 0, -1, 0, 0, 0, 0, 0]","[1.179, 1.17895, 1.1789, 1.17885, 1.1788, 1.17885, 1.1788, 1.17885, 1.1788]",0
13,-2,"[5, 2, 5, 7, 5, 2, 5, 7, 5]","[-1, 1, 0, 0, -1, 1, 0, 0]","[1.1782, 1.17815, 1.1782, 1.17825, 1.1782, 1.17815, 1.1782, 1.17825, 1.1782]",-1
14,-1,"[3, 5, 3, 7, 5, 9, 5, 7, 5]","[0, 0, -1, 0, -1, 1, 0, 0]","[1.1789, 1.17895, 1.1789, 1.17885, 1.1788, 1.17875, 1.1788, 1.17885, 1.1788]",-2
14,1,"[7, 9, 7, 9, 7, 9, 5, 7, 5]","[0, 0, 0, 0, 0, 1, 0, 0]","[1.1792, 1.17925, 1.1792, 1.17925, 1.1792, 1.17925, 1.1793, 1.17935, 1.1793]",1
14,-2,"[1, 7, 5, 9, 5, 9, 5, 7, 5]","[-1, 0, -1, 1, -1, 1, 0, 0]","[1.1794, 1.17935, 1.1793, 1.17925, 1.1793, 1.17925, 1.1793, 1.17935, 1.1793]",2
14,-1,"[1, 7, 1, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 0, 0, 0, 0, 0]","[1.1794, 1.17935, 1.1794, 1.17935, 1.1793, 1.17935, 1.1793, 1.17935, 1.1793]",1
14,-1,"[5, 7, 5, 9, 5, 7, 5, 7, 5]","[0, 0, -1, 1, 0, 0, 0, 0]","[1.1793, 1.17935, 1.1793, 1.17925, 1.1793, 1.17935, 1.1793, 1.17935, 1.1793]",0
6,-1,"[9, 7, 9, 7, 9, 7, 5, 7, 5]","[1, -1, 1, -1, 1, 0, 0, 0]","[1.17665, 1.1767, 1.17665, 1.1767, 1.17665, 1.1767, 1.17675, 1.1767, 1.17675]",-1
6,-1,"[3, 7, 3, 7, 3, 7, 5, 7, 5]","[-1, 1, -1, 1, -1, 0, 0, 0]","[1.1757, 1.17565, 1.1757, 1.17565, 1.1757, 1.17565, 1.1756, 1.17565, 1.1756]",0
8,2,"[9, 9, 9, 7, 9, 7, 5, 7, 5]","[0, 0, 1, -1, 1, 0, 0, 0]","[1.17665, 1.1766, 1.17665, 1.1767, 1.17665, 1.1767, 1.17675, 1.1767, 1.17675]",-1
12,-1,"[1, 3, 5, 7, 5, 7, 5, 7, 5]","[0, -1, 0, 0, 0, 0, 0, 0]","[1.17795, 1.1779, 1.17785, 1.1778, 1.17785, 1.1778, 1.17785, 1.1778, 1.17785]",-1
12,2,"[7, 9, 5, 9, 5, 3, 5, 7, 5]","[0, 1, -1, 1, 27, -27, 0, 0]","[1.1792, 1.17925, 1.1793, 1.17925, 1.1793, 1.18205, 1.1793, 1.17935, 1.1793]",1
14,-1,"[7, 2, 7, 2, 7, 9, 5, 7, 5]","[-1, 1, -1, 1, 0, 1, 0, 0]","[1.1792, 1.17915, 1.1792, 1.17915, 1.1792, 1.17925, 1.1793, 1.17935, 1.1793]",0
16,-1,"[1, 3, 1, 7, 1, 7, 5, 7, 5]","[0, 0, -1, 1, -1, 0, 0, 0]","[1.1794, 1.17945, 1.1794, 1.17935, 1.1794, 1.17935, 1.1793, 1.17935, 1.1793]",85
6,1,"[2, 9, 5, 9, 5, 9, 5, 7, 5]","[0, 1, -1, 1, -1, 1, 0, 0]","[1.1787, 1.17875, 1.1788, 1.17875, 1.1788, 1.17875, 1.1788, 1.17885, 1.1788]",0
6,-1,"[5, 3, 3, 7, 3, 7, 5, 7, 5]","[-85, -1, 0, 0, 0, 0, 0, 0]","[1.1868, 1.17835, 1.1783, 1.17825, 1.1783, 1.17825, 1.1782, 1.17825, 1.1782]",0
7,-1,"[5, 5, 5, 7, 5, 5, 5, 7, 5]","[0, 0, -1, 1, 0, 0, -1, 1]","[1.1815, 1.18155, 1.1815, 1.18145, 1.1815, 1.18155, 1.1815, 1.18145, 1.1815]",0
7,-1,"[7, 7, 5, 5, 5, 5, 5, 7, 5]","[0, 1, 0, 0, 0, 0, -1, 1]","[1.1814, 1.18145, 1.1815, 1.18155, 1.1815, 1.18155, 1.1815, 1.18145, 1.1815]",-1
7,3,"[7, 7, 7, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 1, -1, 1, -1, 1]","[1.1825, 1.18255, 1.1825, 1.18255, 1.1826, 1.18255, 1.1826, 1.18255, 1.1826]",0
7,1,"[5, 8, 5, 8, 5, 8, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, 0, 0]","[1.184, 1.18395, 1.184, 1.18395, 1.184, 1.18395, 1.184, 1.18405, 1.184]",1
8,1,"[5, 9, 5, 9, 5, 9, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, 0, 0]","[1.1851, 1.18505, 1.1851, 1.18505, 1.1851, 1.18505, 1.1851, 1.18515, 1.1851]",-2
12,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, 0, 0, 0, 0, -1, 1]","[1.1826, 1.18255, 1.1826, 1.18265, 1.1826, 1.18265, 1.1826, 1.18255, 1.1826]",0
12,2,"[5, 7, 7, 2, 7, 7, 5, 7, 5]","[-1, 0, -1, 1, 0, 1, -1, 1]","[1.1815, 1.18145, 1.1814, 1.18135, 1.1814, 1.18145, 1.1815, 1.18145, 1.1815]",1
12,1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, -1, 1]","[1.1815, 1.18145, 1.1815, 1.18145, 1.1815, 1.18145, 1.1815, 1.18145, 1.1815]",0
12,1,"[5, 7, 7, 7, 7, 7, 5, 7, 5]","[-1, 0, 0, 0, 0, 1, -1, 1]","[1.1815, 1.18145, 1.1814, 1.18145, 1.1814, 1.18145, 1.1815, 1.18145, 1.1815]",0
12,1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, -1, 1]","[1.1815, 1.18145, 1.1815, 1.18145, 1.1815, 1.18145, 1.1815, 1.18145, 1.1815]",1
14,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1793, 1.17935, 1.1793, 1.17935, 1.1793, 1.17935, 1.1793, 1.17935, 1.1793]",0
14,-2,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1793, 1.17935, 1.1793, 1.17935, 1.1793, 1.17935, 1.1793, 1.17935, 1.1793]",1
1,-3,"[3, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 0, 0, 0, 0, 0, 0, 0]","[1.1789, 1.17885, 1.1788, 1.17885, 1.1788, 1.17885, 1.1788, 1.17885, 1.1788]",-1
5,-1,"[2, 9, 5, 7, 5, 7, 5, 7, 5]","[0, 1, 0, 0, 0, 0, 0, 0]","[1.1787, 1.17875, 1.1788, 1.17885, 1.1788, 1.17885, 1.1788, 1.17885, 1.1788]",1
7,-2,"[3, 7, 3, 7, 3, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1783, 1.17825, 1.1783, 1.17825, 1.1783, 1.17825, 1.1782, 1.17825, 1.1782]",-6
7,-5,"[5, 3, 5, 3, 5, 3, 5, 7, 5]","[1, -1, 1, -1, 1, -1, 0, 0]","[1.17675, 1.1768, 1.17675, 1.1768, 1.17675, 1.1768, 1.17675, 1.1767, 1.17675]",-1
7,-5,"[5, 7, 5, 3, 5, 3, 5, 7, 5]","[0, 0, 1, -1, 1, -1, 0, 0]","[1.17675, 1.1767, 1.17675, 1.1768, 1.17675, 1.1768, 1.17675, 1.1767, 1.17675]",0
7,-4,"[3, 5, 7, 5, 7, 3, 5, 7, 5]","[-1, 0, 0, 0, 1, -1, 0, 0]","[1.1768, 1.17675, 1.1767, 1.17675, 1.1767, 1.1768, 1.17675, 1.1767, 1.17675]",1
7,2,"[9, 7, 9, 9, 9, 7, 5, 7, 5]","[1, -1, 0, 0, 1, 0, 0, 0]","[1.17665, 1.1767, 1.17665, 1.1766, 1.17665, 1.1767, 1.17675, 1.1767, 1.17675]",-3
7,-1,"[5, 7, 1, 7, 5, 2, 5, 7, 5]","[0, 1, -1, 0, -1, 1, 0, 0]","[1.1761, 1.17615, 1.1762, 1.17615, 1.1761, 1.17605, 1.1761, 1.17615, 1.1761]",1
7,-14,"[1, 3, 1, 3, 1, 7, 5, 7, 5]","[0, 0, 0, 0, -1, 0, 0, 0]","[1.1762, 1.17625, 1.1762, 1.17625, 1.1762, 1.17615, 1.1761, 1.17615, 1.1761]",-6
7,-14,"[1, 3, 1, 7, 5, 7, 5, 7, 5]","[0, 0, -1, 0, 0, 0, 0, 0]","[1.1762, 1.17625, 1.1762, 1.17615, 1.1761, 1.17615, 1.1761, 1.17615, 1.1761]",-6
7,-14,"[1, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 0, 0, 0, 0, 0, 0, 0]","[1.1762, 1.17615, 1.1761, 1.17615, 1.1761, 1.17615, 1.1761, 1.17615, 1.1761]",-6
7,-14,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1761, 1.17615, 1.1761, 1.17615, 1.1761, 1.17615, 1.1761, 1.17615, 1.1761]",-6
7,-15,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1761, 1.17615, 1.1761, 1.17615, 1.1761, 1.17615, 1.1761, 1.17615, 1.1761]",-6
7,-1,"[5, 7, 5, 7, 5, 6, 5, 7, 5]","[0, 0, 0, 0, -1, 1, 0, 0]","[1.175, 1.17505, 1.175, 1.17505, 1.175, 1.17495, 1.175, 1.17505, 1.175]",-2
7,-2,"[3, 7, 3, 7, 3, 7, 5, 7, 5]","[-1, 1, -1, 1, -1, 0, 0, 0]","[1.1751, 1.17505, 1.1751, 1.17505, 1.1751, 1.17505, 1.175, 1.17505, 1.175]",-5
7,-7,"[9, 7, 5, 9, 7, 9, 5, 7, 5]","[1, 0, -1, 0, 0, 1, 0, 0]","[1.17245, 1.17255, 1.1725, 1.17245, 1.1724, 1.17245, 1.1725, 1.17255, 1.1725]",0
7,-7,"[5, 9, 7, 9, 5, 7, 5, 7, 5]","[-1, 0, 0, 1, 0, 0, 0, 0]","[1.1725, 1.17245, 1.1724, 1.17245, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",0
7,-8,"[7, 9, 5, 7, 5, 7, 5, 7, 5]","[0, 1, 0, 0, 0, 0, 0, 0]","[1.1724, 1.17245, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",1
7,-7,"[9, 5, 9, 5, 7, 3, 5, 7, 5]","[1, -1, 1, 0, 1, -1, 0, 0]","[1.17245, 1.1725, 1.17245, 1.1725, 1.17255, 1.1726, 1.1725, 1.17255, 1.1725]",0
7,-7,"[9, 5, 7, 3, 5, 7, 5, 7, 5]","[1, 0, 1, -1, 0, 0, 0, 0]","[1.17245, 1.1725, 1.17255, 1.1726, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",0
7,-7,"[5, 7, 5, 7, 3, 7, 5, 7, 5]","[0, 0, 0, 1, -1, 0, 0, 0]","[1.1725, 1.17255, 1.1725, 1.17255, 1.1726, 1.17255, 1.1725, 1.17255, 1.1725]",0
7,-7,"[5, 7, 3, 7, 5, 7, 5, 7, 5]","[0, 1, -1, 0, 0, 0, 0, 0]","[1.1725, 1.17255, 1.1726, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",0
7,-7,"[3, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 0, 0, 0, 0, 0, 0, 0]","[1.1726, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",0
7,-7,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",0
7,-7,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",0
7,-8,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",1
7,-7,"[7, 5, 7, 5, 9, 7, 5, 7, 5]","[0, 0, 0, -1, 1, 0, 0, 0]","[1.17255, 1.1725, 1.17255, 1.1725, 1.17245, 1.17255, 1.1725, 1.17255, 1.1725]",0
7,-8,"[7, 5, 9, 7, 5, 7, 5, 7, 5]","[0, -1, 1, 0, 0, 0, 0, 0]","[1.17255, 1.1725, 1.17245, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",1
7,-6,"[7, 9, 7, 9, 5, 9, 5, 7, 5]","[0, 0, 0, 1, -1, 1, 0, 0]","[1.1724, 1.17245, 1.1724, 1.17245, 1.1725, 1.17245, 1.1725, 1.17255, 1.1725]",2
7,-6,"[7, 9, 5, 9, 5, 7, 5, 7, 5]","[0, 1, -1, 1, 0, 0, 0, 0]","[1.1724, 1.17245, 1.1725, 1.17245, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",2
7,-6,"[5, 9, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, 0, 0, 0, 0, 0, 0]","[1.1725, 1.17245, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",2
7,-6,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",2
7,-7,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",2
7,-4,"[5, 9, 7, 5, 9, 7, 5, 7, 5]","[-1, 1, 0, -1, 0, 1, 0, 0]","[1.1725, 1.17245, 1.17255, 1.1725, 1.17245, 1.1724, 1.1725, 1.17255, 1.1725]",1
7,-4,"[7, 5, 9, 7, 5, 7, 5, 7, 5]","[0, -1, 0, 1, 0, 0, 0, 0]","[1.17255, 1.1725, 1.17245, 1.1724, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",2
7,-5,"[9, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 1, 0, 0, 0, 0, 0, 0]","[1.17245, 1.1724, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",3
7,-4,"[5, 9, 5, 7, 3, 7, 5, 7, 5]","[-1, 1, 0, 1, -1, 0, 0, 0]","[1.1725, 1.17245, 1.1725, 1.17255, 1.1726, 1.17255, 1.1725, 1.17255, 1.1725]",5
7,-4,"[5, 7, 3, 7, 5, 7, 5, 7, 5]","[0, 1, -1, 0, 0, 0, 0, 0]","[1.1725, 1.17255, 1.1726, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",4
7,1,"[3, 7, 5, 7, 5, 7, 5, 7, 5]","[-1, 0, 0, 0, 0, 0, 0, 0]","[1.1726, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",4
7,-1,"[7, 9, 7, 9, 7, 9, 5, 7, 5]","[0, 0, 0, 0, 0, 1, 0, 0]","[1.1724, 1.17245, 1.1724, 1.17245, 1.1724, 1.17245, 1.1725, 1.17255, 1.1725]",1
7,-1,"[7, 9, 7, 9, 5, 7, 5, 7, 5]","[0, 0, 0, 1, 0, 0, 0, 0]","[1.1724, 1.17245, 1.1724, 1.17245, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",1
8,-1,"[3, 7, 3, 7, 5, 7, 5, 7, 5]","[-1, 1, -1, 0, 0, 0, 0, 0]","[1.1726, 1.17255, 1.1726, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",1
8,4,"[7, 2, 7, 9, 5, 9, 5, 7, 5]","[-1, 1, 0, 1, -1, 1, 0, 0]","[1.1724, 1.17235, 1.1724, 1.17245, 1.1725, 1.17245, 1.1725, 1.17255, 1.1725]",-1
8,4,"[7, 9, 5, 9, 5, 7, 5, 7, 5]","[0, 1, -1, 1, 0, 0, 0, 0]","[1.1724, 1.17245, 1.1725, 1.17245, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",-1
8,2,"[5, 9, 5, 7, 5, 7, 5, 7, 5]","[-1, 1, 0, 0, 0, 0, 0, 0]","[1.1725, 1.17245, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",0
8,1,"[4, 8, 6, 8, 4, 6, 5, 7, 5]","[-1, 0, 0, 1, 0, 1, 0, 0]","[1.1749, 1.17485, 1.1748, 1.17485, 1.1749, 1.17495, 1.175, 1.17505, 1.175]",-2
9,8,"[5, 3, 3, 8, 3, 3, 5, 7, 5]","[1, 0, 1, -1, 0, -1, 0, 0]","[1.17675, 1.1768, 1.17685, 1.1769, 1.17685, 1.1768, 1.17675, 1.1767, 1.17675]",-3
9,4,"[5, 3, 3, 3, 5, 3, 5, 7, 5]","[1, 0, 0, -1, 1, -1, 0, 0]","[1.17675, 1.1768, 1.17685, 1.1768, 1.17675, 1.1768, 1.17675, 1.1767, 1.17675]",-3
9,3,"[5, 7, 5, 3, 3, 3, 5, 7, 5]","[0, 0, 1, 0, 0, -1, 0, 0]","[1.17675, 1.1767, 1.17675, 1.1768, 1.17685, 1.1768, 1.17675, 1.1767, 1.17675]",-2
11,-1,"[3, 7, 5, 7, 5, 7, 5, 7, 5]","[-85, 0, 0, 0, 0, 0, 0, 0]","[1.18105, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",0
11,-1,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",-1
11,85,"[5, 7, 5, 7, 5, 7, 5, 7, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",-85
12,-3,"[3, 7, 3, 7, 5, 9, 5, 7, 5]","[-1, 1, -1, 0, -1, 1, 0, 0]","[1.1726, 1.17255, 1.1726, 1.17255, 1.1725, 1.17245, 1.1725, 1.17255, 1.1725]",0
13,-31,"[3, 7, 5, 9, 7, 9, 5, 7, 5]","[-1, 0, -1, 0, 0, 1, 0, 0]","[1.1726, 1.17255, 1.1725, 1.17245, 1.1724, 1.17245, 1.1725, 1.17255, 1.1725]",0
13,-1,"[7, 9, 5, 7, 5, 9, 5, 7, 5]","[0, 1, 0, 0, -1, 1, 0, 0]","[1.1724, 1.17245, 1.1725, 1.17255, 1.1725, 1.17245, 1.1725, 1.17255, 1.1725]",-1
13,1,"[9, 4, 9, 2, 7, 9, 5, 7, 5]","[0, 0, 1, 1, 0, 1, 0, 0]","[1.1723, 1.17225, 1.1723, 1.17235, 1.1724, 1.17245, 1.1725, 1.17255, 1.1725]",-3
13,3,"[5, 9, 5, 9, 5, 9, 5, 7, 5]","[-1, 1, -1, 1, -1, 1, 0, 0]","[1.1725, 1.17245, 1.1725, 1.17245, 1.1725, 1.17245, 1.1725, 1.17255, 1.1725]",0
14,1,"[7, 9, 5, 9, 5, 9, 5, 7, 5]","[0, 1, -1, 1, -1, 1, 0, 0]","[1.1724, 1.17245, 1.1725, 1.17245, 1.1725, 1.17245, 1.1725, 1.17255, 1.1725]",-1
17,2,"[9, 5, 9, 5, 9, 7, 5, 7, 5]","[0, 0, 0, 0, -1, 1, 1, -1]","[1.17025, 1.1703, 1.17025, 1.1703, 1.17025, 1.1702, 1.1703, 1.17035, 1.1703]",-1
17,1,"[5, 7, 5, 7, 3, 7, 5, 7, 5]","[1, -1, 1, 1, -1, -1, 1, -1]","[1.1703, 1.17035, 1.1703, 1.17035, 1.1704, 1.17035, 1.1703, 1.17035, 1.1703]",-1
17,-1,"[5, 7, 3, 7, 5, 7, 5, 7, 5]","[1, 1, -1, -1, 1, -1, 1, -1]","[1.1703, 1.17035, 1.1704, 1.17035, 1.1703, 1.17035, 1.1703, 1.17035, 1.1703]",1
18,1,"[5, 9, 7, 9, 7, 9, 5, 7, 5]","[-1, 0, 0, 0, 0, 1, 0, 0]","[1.1725, 1.17245, 1.1724, 1.17245, 1.1724, 1.17245, 1.1725, 1.17255, 1.1725]",-1
0,-1,"[3, 3, 3, 7, 5, 9, 5, 7, 5]","[0, 0, -1, 0, -1, 1, 0, 0]","[1.1726, 1.17265, 1.1726, 1.17255, 1.1725, 1.17245, 1.1725, 1.17255, 1.1725]",1
5,2,"[7, 9, 5, 4, 5, 7, 5, 7, 5]","[0, 1, 83, -83, 0, 0, 0, 0]","[1.1724, 1.17245, 1.1725, 1.1808, 1.1725, 1.17255, 1.1725, 1.17255, 1.1725]",0
